Name,Price,Brand,Img,Img2,materialGlass,sizeFace
Tissot - Nam T137.407.11.091.00 Size 40mm Chính Hãng Giá Tốt Nhất,15.600.000₫,Tissot,https://wscdn.vn/upload/original-image/uploads/images/T137.407.11.091.00-1-1654931149527.jpg,,Kính Sapphire,40mm
Seiko - Nam SRPD55K1 Size 42.5mm Chính Hãng Giá Tốt Nhất,8.390.000₫,Seiko,https://wscdn.vn/upload/image/SRPD55K1-1-377186144-1184241425.jpg,https://wscdn.vn/upload/image/SRPD55K1-1685743039-87148605.jpg,Hardlex Crystal,42.5mm
Casio - Nam AE-1000W-2AVDF Size 43.8mm Chính Hãng Giá Tốt Nhất,770.000₫,Casio,https://wscdn.vn/upload/original-image/AE-1000W-2AVDF.jpg,,Kính Khoáng,43.8mm
Casio - Nam F-91WM-1BDF Size 38.2 × 35.2 mm Chính Hãng Giá Tốt Nhất,460.000₫,Casio,https://wscdn.vn/upload/original-image/uploads/images/F-91WM-1BDF-1681879822684.jpg,,Kính Nhựa,38.2 × 35.2 mm
Orient - Nam SAC00007W0 Size 40.5mm Chính Hãng Giá Tốt Nhất,6.800.000₫,Orient,https://wscdn.vn/upload/original-image/uploads/images/dong-ho-orient-fac00007w0_1-ims-1632984979389.jpg,,Kính Khoáng,40.5mm
Orient - Nam RE-AT0007N00B Size 39.3mm Chính Hãng Giá Tốt Nhất,15.720.000₫,Orient,https://wscdn.vn/upload/original-image/1-KHUNG-SP-13693121-1999859659.jpg,https://wscdn.vn/upload/original-image/RE-AT0007N00B.jpg,Kính Sapphire,39.3mm
Casio - Nam ECB-10D-2ADF Size 48.5mm Chính Hãng Giá Tốt Nhất,3.880.000₫,Casio,https://wscdn.vn/upload/original-image/uploads/images/ECB-10D-2ADF-1681810304929.jpg,https://wscdn.vn/upload/image/ECB-10D-2ADF-964949421-713980999.jpg,Kính Khoáng,48.5mm
Olym Pianus - Nam OP990-45.24ADGS-GL-D Size 42mm Chính Hãng Giá Tốt Nhất,7.490.000₫,Olym Pianus,https://wscdn.vn/upload/original-image/uploads/images/OP990-45.24ADGS-GL-D-11-1670289701323.jpg,https://wscdn.vn/upload/image/OP990-45-2062827788-120628662.jpg,Kính Sapphire,42mm
Casio - Nam MTS-110D-1AVDF Size 39mm Chính Hãng Giá Tốt Nhất,2.150.000₫,Casio,https://wscdn.vn/upload/original-image/uploads/images/MTS-110D-1AVDF-1681810424514.jpg,https://wscdn.vn/upload/original-image/Mts-110d-1a.jpg,Kính Sapphire,39mm
Seiko - Nam SNK357K1 Size 37mm Chính Hãng Giá Tốt Nhất,4.050.000₫,Seiko,https://wscdn.vn/upload/original-image/SNK357K1.jpg,,Hardlex Crystal,37mm
Tissot - Nam T115.407.17.041.00 Size 45mm Chính Hãng Giá Tốt Nhất,18.740.000₫,Tissot,https://wscdn.vn/upload/original-image/T115-2058062139-545856142.jpg,,Kính Sapphire,45mm
Casio - Nam MTP-VD300L-1EUDF Size 45mm Chính Hãng Giá Tốt Nhất,1.200.000₫,Casio,https://wscdn.vn/upload/original-image/MTP-VD300L-1EUDF.jpg,https://wscdn.vn/upload/image/MTP-VD300L-1EUDF-1424957225-1364807559.jpg,Kính Khoáng,45mm
Casio - Nam AQ-230A-7BMQ Size 38.8 × 29.8 mm Chính Hãng Giá Tốt Nhất,1.060.000₫,Casio,https://wscdn.vn/upload/original-image/uploads/images/AQ-230A-7BMQ-1681879578200.jpg,,Kính Khoáng,38.8 × 29.8 mm
Casio - Nam MTS-110L-7AVDF Size 39mm Chính Hãng Giá Tốt Nhất,2.070.000₫,Casio,https://wscdn.vn/upload/original-image/MTS-110L-7AVDF-1484594887-704659027.jpg,https://wscdn.vn/upload/original-image/MTS-110L-7AVDF-852015595-47396995.jpg,Kính Sapphire,39mm
Bentley - Nam BL1831-15MWWB Size 41mm Chính Hãng Giá Tốt Nhất,6.510.000₫,Bentley,https://wscdn.vn/upload/original-image/uploads/images/BL1831-15MWWB-1-1654749316662.jpg,,Kính Sapphire,41mm
Orient - Nam RE-AV0113S00B Size 41mm Chính Hãng Giá Tốt Nhất,19.900.000₫,Orient,https://wscdn.vn/upload/original-image/RE-AV0113S00B.jpg,,Kính Sapphire,41mm
Casio - Nam W-800HG-9AVDF Size 44.2 × 36.8 mm Chính Hãng Giá Tốt Nhất,640.000₫,Casio,https://wscdn.vn/upload/original-image/W-800HG-9AVDF-1-754069404-794387976.jpg,,Kính Nhựa,44.2 × 36.8 mm
Casio - Nam MTP-V002L-7B2UDF Size 37mm Chính Hãng Giá Tốt Nhất,560.000₫,Casio,https://wscdn.vn/upload/original-image/MTP-V002L-7B2UDF.jpg,,Kính Khoáng,37mm
Seiko - Nam SNKL75K1 Size 38mm Chính Hãng Giá Tốt Nhất,3.750.000₫,Seiko,https://wscdn.vn/upload/original-image/SNKL75K1.jpg,,Hardlex Crystal,38mm
Bentley - Nam BL1832-25MKNN Size 40mm Chính Hãng Giá Tốt Nhất,4.550.000₫,Bentley,https://wscdn.vn/upload/original-image/uploads/images/BL1832-25MKNN-1-1655176566912.jpg,,Kính Sapphire,40mm
Orient - Nam RA-AG0003S00C Size 40.5mm Chính Hãng Giá Tốt Nhất,7.480.000₫,Orient,https://wscdn.vn/upload/original-image/uploads/images/dong-ho-orient-ra-ag0003s10b_1-ims-1629703674769.jpg,,Kính Khoáng,40.5mm
Casio - Nam GA-2100-7ADR Size 45.4mm Chính Hãng Giá Tốt Nhất,2.860.000₫,Casio,https://wscdn.vn/upload/original-image/GA-2100-7ADR-1768443477-1462616443.jpg,,Kính Khoáng,45.4mm
Casio - Nam W-219H-1AVDF Size Chính Hãng Giá Tốt Nhất,670.000₫,Casio,https://wscdn.vn/upload/original-image/W-219H-1AVDF-542814586-1675054365.jpg,,Kính Nhựa,Đồng hồ Nhật Bản
Tissot - Nam T035.407.22.011.01 Size 39mm Chính Hãng Giá Tốt Nhất,9.800.000₫,Tissot,https://wscdn.vn/upload/original-image/uploads/images/T035.407.22.011.01-1-1657166015446.jpg,,Kính Sapphire,39mm
Citizen - Nam BF2013-56P Size 41mm Chính Hãng Giá Tốt Nhất,2.550.000₫,Citizen,https://wscdn.vn/upload/image/BF2013-56P-875994006-516951593.jpg,,Kính Khoáng,41mm
Casio - Nam GA-B2100-1ADR Size 45.4mm Chính Hãng Giá Tốt Nhất,3.960.000₫,Casio,https://wscdn.vn/upload/original-image/uploads/images/GA-B2100-1ADR-1-1659663265390.jpg,https://wscdn.vn/upload/original-image/GA-B2100-1ADR-1.jpg,Kính Khoáng,45.4mm
Bentley - Nam BL1832-25MKNN Size 40mm Chính Hãng Giá Tốt Nhất,4.550.000₫,Bentley,https://wscdn.vn/upload/original-image/uploads/images/BL1832-25MKNN-1-1655176566912.jpg,,Kính Sapphire,40mm
Orient - Nam RA-AG0003S00C Size 40.5mm Chính Hãng Giá Tốt Nhất,7.480.000₫,Orient,https://wscdn.vn/upload/original-image/uploads/images/dong-ho-orient-ra-ag0003s10b_1-ims-1629703674769.jpg,,Kính Khoáng,40.5mm
Casio - Nam GA-2100-7ADR Size 45.4mm Chính Hãng Giá Tốt Nhất,2.860.000₫,Casio,https://wscdn.vn/upload/original-image/GA-2100-7ADR-1768443477-1462616443.jpg,,Kính Khoáng,45.4mm
Casio - Nam W-219H-1AVDF Size Chính Hãng Giá Tốt Nhất,670.000₫,Casio,https://wscdn.vn/upload/original-image/W-219H-1AVDF-542814586-1675054365.jpg,,Kính Nhựa,Đồng hồ Nhật Bản
Tissot - Nam T035.407.22.011.01 Size 39mm Chính Hãng Giá Tốt Nhất,9.800.000₫,Tissot,https://wscdn.vn/upload/original-image/uploads/images/T035.407.22.011.01-1-1657166015446.jpg,,Kính Sapphire,39mm
Casio - Nam GA-B2100-1ADR Size 45.4mm Chính Hãng Giá Tốt Nhất,3.960.000₫,Casio,https://wscdn.vn/upload/original-image/uploads/images/GA-B2100-1ADR-1-1659663265390.jpg,https://wscdn.vn/upload/original-image/GA-B2100-1ADR-1.jpg,Kính Khoáng,45.4mm
Citizen - Nam BF2013-56P Size 41mm Chính Hãng Giá Tốt Nhất,2.550.000₫,Citizen,https://wscdn.vn/upload/image/BF2013-56P-875994006-516951593.jpg,,Kính Khoáng,41mm
Bentley - Nam BL1831-15MWWB Size 41mm Chính Hãng Giá Tốt Nhất,6.510.000₫,Bentley,https://wscdn.vn/upload/original-image/uploads/images/BL1831-15MWWB-1-1654749316662.jpg,,Kính Sapphire,41mm
Orient - Nam RE-AV0113S00B Size 41mm Chính Hãng Giá Tốt Nhất,19.900.000₫,Orient,https://wscdn.vn/upload/original-image/RE-AV0113S00B.jpg,,Kính Sapphire,41mm
Casio - Nam W-800HG-9AVDF Size 44.2 × 36.8 mm Chính Hãng Giá Tốt Nhất,640.000₫,Casio,https://wscdn.vn/upload/original-image/W-800HG-9AVDF-1-754069404-794387976.jpg,,Kính Nhựa,44.2 × 36.8 mm
Citizen - Nam NJ0150-81X Size 40mm Chính Hãng Giá Tốt Nhất,7.750.000₫,Citizen,https://wscdn.vn/upload/original-image/NJ0150-81X-1-1375041483-1341069932.jpg,https://wscdn.vn/upload/image/NJ0150-81X-1-144999774-1359515983.jpg,Kính Sapphire,40mm
Bentley - Nam BL1831-15MKNN Size 41mm Chính Hãng Giá Tốt Nhất,6.570.000₫,Bentley,https://wscdn.vn/upload/original-image/uploads/images/BL1831-15MKNN-2-1671519388243.jpg,,Kính Sapphire,41mm
Casio - Nam MWA-100H-1AVDF Size 49.5mm Chính Hãng Giá Tốt Nhất,1.300.000₫,Casio,https://wscdn.vn/upload/original-image/MWA-100H-1AVDF.jpg,,Kính Nhựa,49.5mm
Orient - Nam RA-AK0309B00C Size 41.5mm Chính Hãng Giá Tốt Nhất,8.700.000₫,Orient,https://wscdn.vn/upload/original-image/uploads/images/RA-AK0309B00C-1-1650339768270.jpg,,Kính Sapphire,41.5mm
Tissot - Nam T137.410.16.041.00 Size 40mm Chính Hãng Giá Tốt Nhất,7.690.000₫,Tissot,https://wscdn.vn/upload/original-image/uploads/images/T137.410.16.041.00-11-1670320775687.jpg,https://wscdn.vn/upload/image/T137-1674175309-1829384927.jpg,Kính Sapphire,40mm
Casio - Nam MTP-VT01BL-1BUDF Size 40mm Chính Hãng Giá Tốt Nhất,960.000₫,Casio,https://wscdn.vn/upload/original-image/MTP-VT01BL-1BUDF-1308491958-589718280.jpg,,Kính Khoáng,40mm
Seiko - Nam SRPD77K1 Size 42.5mm Chính Hãng Giá Tốt Nhất,7.180.000₫,Seiko,https://wscdn.vn/upload/original-image/SRPD77K1.jpg,https://wscdn.vn/upload/original-image/SRPD77K1-2.jpg,Hardlex Crystal,42.5mm
Olym Pianus - Nam OP89322AGSK-D Size 40mm Chính Hãng Giá Tốt Nhất,5.200.000₫,Olym Pianus,https://wscdn.vn/upload/original-image/uploads/images/89322AGSK-1-1654656824354.jpg,,Kính Sapphire,40mm
Orient - Nam FGW01002W0 Size 38mm Chính Hãng Giá Tốt Nhất,4.350.000₫,Orient,https://wscdn.vn/upload/original-image/FGW01002W0.jpg,,Kính Sapphire,38mm
Orient - Nam RE-AU0001S00B Size 39mm Chính Hãng Giá Tốt Nhất,18.920.000₫,Orient,https://wscdn.vn/upload/original-image/RE-AU0001S00B.jpg,https://wscdn.vn/upload/image/RE-AU0001S00B-41205701-96762912.jpg,Kính Sapphire,39mm
Orient - Nam RE-AV0B03B00B Size 41mm Chính Hãng Giá Tốt Nhất,21.470.000₫,Orient,https://wscdn.vn/upload/original-image/1-KHUNG-SP-1057281489-418430873.jpg,,Kính Sapphire,41mm
Citizen - Nam BF2024-50L Size 41mm Chính Hãng Giá Tốt Nhất,2.910.000₫,Citizen,https://wscdn.vn/upload/original-image/BF2024-50L.jpg,,Kính Khoáng,41mm
Casio - Nam F-91W-3DG Size 38.2 × 35.2 mm Chính Hãng Giá Tốt Nhất,460.000₫,Casio,https://wscdn.vn/upload/original-image/uploads/images/F-91W-3DG-1681871012733.jpg,,Kính Nhựa,Đồng hồ Nhật Bản
Seiko - Nam SSK001K1 Size 42.5mm Chính Hãng Giá Tốt Nhất,12.150.000₫,Seiko,https://wscdn.vn/upload/original-image/uploads/images/SSK001K1-2-1677661966663.jpg,https://wscdn.vn/upload/original-image/SSK001K1.jpg,Hardlex Crystal,42.5mm
Casio - Nam MTP-E170L-1BVDF Size 42mm Chính Hãng Giá Tốt Nhất,1.650.000₫,Casio,https://wscdn.vn/upload/original-image/MTP-E170L-1BVDF.jpg,https://wscdn.vn/upload/original-image/MTP-E170L-1B.jpg,Kính Khoáng,42mm
Orient - Nam RA-AG0004B10B Size 40.5mm Chính Hãng Giá Tốt Nhất,6.950.000₫,Orient,https://wscdn.vn/upload/original-image/RA-AG0004B10B.jpg,,Kính Khoáng,40.5mm
Citizen - Nam AO9003-16A Size 42mm Chính Hãng Giá Tốt Nhất,4.420.000₫,Citizen,https://wscdn.vn/upload/original-image/AO9003-16A.jpg,,Kính Khoáng,42mm
Citizen - Nam NJ0084-59A Size 42.3mm Chính Hãng Giá Tốt Nhất,6.720.000₫,Citizen,https://wscdn.vn/upload/original-image/uploads/images/NJ0084-59A-2-1672280379040.jpg,https://wscdn.vn/upload/original-image/NJ0084-59A.jpg,Kính Sapphire,42.3mm
Seiko - Nam SRPE53K1 Size 40mm Chính Hãng Giá Tốt Nhất,7.880.000₫,Seiko,https://wscdn.vn/upload/original-image/uploads/images/SRPE53K1-1-1654071005306.jpg,,Hardlex Crystal,40mm
Casio - Nam MTP-E171BL-1EVDF Size 40mm Chính Hãng Giá Tốt Nhất,1.620.000₫,Casio,https://wscdn.vn/upload/original-image/MTP-E171BL-1E-424857890-663907902.jpg,,Kính Khoáng,40mm
Bentley - Nam BL1831-15MKNN Size 41mm Chính Hãng Giá Tốt Nhất,6.570.000₫,Bentley,https://wscdn.vn/upload/original-image/uploads/images/BL1831-15MKNN-2-1671519388243.jpg,,Kính Sapphire,41mm
Casio - Nam MWA-100H-1AVDF Size 49.5mm Chính Hãng Giá Tốt Nhất,1.300.000₫,Casio,https://wscdn.vn/upload/original-image/MWA-100H-1AVDF.jpg,,Kính Nhựa,49.5mm
Orient - Nam RA-AK0309B00C Size 41.5mm Chính Hãng Giá Tốt Nhất,8.700.000₫,Orient,https://wscdn.vn/upload/original-image/uploads/images/RA-AK0309B00C-1-1650339768270.jpg,,Kính Sapphire,41.5mm
Citizen - Nam NJ0084-59A Size 42.3mm Chính Hãng Giá Tốt Nhất,6.720.000₫,Citizen,https://wscdn.vn/upload/original-image/uploads/images/NJ0084-59A-2-1672280379040.jpg,https://wscdn.vn/upload/original-image/NJ0084-59A.jpg,Kính Sapphire,42.3mm
Seiko - Nam SRPE53K1 Size 40mm Chính Hãng Giá Tốt Nhất,7.880.000₫,Seiko,https://wscdn.vn/upload/original-image/uploads/images/SRPE53K1-1-1654071005306.jpg,,Hardlex Crystal,40mm
Citizen - Nam NH8350-83A Size 40mm Chính Hãng Giá Tốt Nhất,4.330.000₫,Citizen,https://wscdn.vn/upload/image/NH8350-83A-1616642524-1959838966.jpg,https://wscdn.vn/upload/image/NH8350-83A-79513984-210303023.jpg,Kính Khoáng,40mm
Casio - Nam MTP-E171BL-1EVDF Size 40mm Chính Hãng Giá Tốt Nhất,1.620.000₫,Casio,https://wscdn.vn/upload/original-image/MTP-E171BL-1E-424857890-663907902.jpg,,Kính Khoáng,40mm
Tissot - Nam T085.410.22.013.00 Size 40mm Chính Hãng Giá Tốt Nhất,9.720.000₫,Tissot,https://wscdn.vn/upload/original-image/T085-2095029322-790489825.jpg,,Kính Sapphire,40mm
Orient - Nam FAC00008W0 Size 40.5mm Chính Hãng Giá Tốt Nhất,6.330.000₫,Orient,https://wscdn.vn/upload/original-image/1-KHUNG-SP-1479829299-207801412.jpg,,Kính Khoáng,40.5mm
Casio - Nam GBD-200UU-1DR Size 48.4 × 45.9 mm Chính Hãng Giá Tốt Nhất,4.050.000₫,Casio,https://wscdn.vn/upload/original-image/uploads/images/GBD-200UU-1DR-1681896706415.jpg,https://wscdn.vn/upload/original-image/GBD-200UU-1DR.jpg,Kính Khoáng,48.4 × 45.9 mm
Casio - Nam WS-1400H-1BVDF Size 47.2 × 44.5 mm Chính Hãng Giá Tốt Nhất,850.000₫,Casio,https://wscdn.vn/upload/original-image/uploads/images/WS-1400H-1BVDF-1681876724776.jpg,,Kính Nhựa,47.2 × 44.5 mm
Citizen - Nam AN8196-55E Size 42mm Chính Hãng Giá Tốt Nhất,4.490.000₫,Citizen,https://wscdn.vn/upload/original-image/AN8196-55E.jpg,https://wscdn.vn/upload/image/AN8196-55E-1136471317-2052715884.jpg,Kính Khoáng,42mm
Movado - Nam 0607194 Size 40mm Chính Hãng Giá Tốt Nhất,7.950.000₫,Movado,https://wscdn.vn/upload/original-image/0607194.jpg,,Kính Sapphire,40mm
Seiko - Nam SSK001K1 Size 42.5mm Chính Hãng Giá Tốt Nhất,12.150.000₫,Seiko,https://wscdn.vn/upload/original-image/uploads/images/SSK001K1-2-1677661966663.jpg,https://wscdn.vn/upload/original-image/SSK001K1.jpg,Hardlex Crystal,42.5mm
Orient - Nam RA-AG0004B10B Size 40.5mm Chính Hãng Giá Tốt Nhất,6.950.000₫,Orient,https://wscdn.vn/upload/original-image/RA-AG0004B10B.jpg,,Kính Khoáng,40.5mm
Casio - Nam MTP-E170L-1BVDF Size 42mm Chính Hãng Giá Tốt Nhất,1.650.000₫,Casio,https://wscdn.vn/upload/original-image/MTP-E170L-1BVDF.jpg,https://wscdn.vn/upload/original-image/MTP-E170L-1B.jpg,Kính Khoáng,42mm
Citizen - Nam AO9003-16A Size 42mm Chính Hãng Giá Tốt Nhất,4.420.000₫,Citizen,https://wscdn.vn/upload/original-image/AO9003-16A.jpg,,Kính Khoáng,42mm
Citizen - Nam BF2018-52H Size 41mm Chính Hãng Giá Tốt Nhất,2.880.000₫,Citizen,https://wscdn.vn/upload/original-image/BF2018-52H.jpg,,Kính Khoáng,41mm
Orient - Nam RA-AS0101S10B Size 41.5mm Chính Hãng Giá Tốt Nhất,10.840.000₫,Orient,https://wscdn.vn/upload/original-image/1-KHUNG-SP-323746300-1261387774.jpg,,Kính Khoáng,41.5mm
Casio - Nam AE-1000WD-1AVDF Size Chính Hãng Giá Tốt Nhất,970.000₫,Casio,https://wscdn.vn/upload/original-image/AE-1000WD-1AVDF-170262961-1817077162.jpg,,Kính Khoáng,Đồng hồ Nhật Bản
Seiko - Nam SSA365J1 Size 39mm Chính Hãng Giá Tốt Nhất,8.550.000₫,Seiko,https://wscdn.vn/upload/original-image/SSA365J1.jpg,,Kính Sapphire,39mm
Casio - Nam GA-2110ET-8ADR Size 45.4mm Chính Hãng Giá Tốt Nhất,2.790.000₫,Casio,https://wscdn.vn/upload/original-image/GA-2110ET-8ADR-181750105-1128540499.jpg,,Kính Khoáng,45.4mm
Citizen - Nam BM7251-53H Size 41mm Chính Hãng Giá Tốt Nhất,4.120.000₫,Citizen,https://wscdn.vn/upload/original-image/BM7251-53H-1634182232-1746110146.jpg,,Kính Sapphire,41mm
Bentley - Nam BL1869-10MKBB Size 40mm Chính Hãng Giá Tốt Nhất,3.370.000₫,Bentley,https://wscdn.vn/upload/original-image/uploads/images/BL1869-10MKBB-1-1661419079966.jpg,,Kính Sapphire,40mm
Casio - Nam MTP-VD300GL-1EUDF Size 45mm Chính Hãng Giá Tốt Nhất,1.430.000₫,Casio,https://wscdn.vn/upload/original-image/uploads/images/MTP-VD300GL-1EUDF-1681897296496.jpg,,Kính Khoáng,45mm
Orient - Nam FAC00007W0 Size 40.5mm Chính Hãng Giá Tốt Nhất,6.800.000₫,Orient,https://wscdn.vn/upload/original-image/FAC00007W0.jpg,,Kính Khoáng,40.5mm
Tissot - Nam T086.407.11.031.00 Size 41mm Chính Hãng Giá Tốt Nhất,9.600.000₫,Tissot,https://wscdn.vn/upload/original-image/T086-1026825857-1122282400.jpg,,Kính Sapphire,41mm
Citizen - Nam BE9182-57A Size 42mm Chính Hãng Giá Tốt Nhất,2.850.000₫,Citizen,https://wscdn.vn/upload/original-image/BE9182-57A.jpg,,Kính Khoáng,42mm
Citizen - Nam NJ0080-50E Size 42.3mm Chính Hãng Giá Tốt Nhất,7.260.000₫,Citizen,https://wscdn.vn/upload/original-image/NJ0080-50E.jpg,,Kính Sapphire,42.3mm
Orient - Nam RA-AS0102S00C Size 41.5mm Chính Hãng Giá Tốt Nhất,9.700.000₫,Orient,https://wscdn.vn/upload/original-image/uploads/images/RA-AS0102S00C-1.jpg,,Kính Khoáng,41.5mm
Seiko - Nam SSA365J1 Size 39mm Chính Hãng Giá Tốt Nhất,8.550.000₫,Seiko,https://wscdn.vn/upload/original-image/SSA365J1.jpg,,Kính Sapphire,39mm
Casio - Nam GA-2110ET-8ADR Size 45.4mm Chính Hãng Giá Tốt Nhất,2.790.000₫,Casio,https://wscdn.vn/upload/original-image/GA-2110ET-8ADR-181750105-1128540499.jpg,,Kính Khoáng,45.4mm
Citizen - Nam BM7251-53H Size 41mm Chính Hãng Giá Tốt Nhất,4.120.000₫,Citizen,https://wscdn.vn/upload/original-image/BM7251-53H-1634182232-1746110146.jpg,,Kính Sapphire,41mm
Bentley - Nam BL1869-10MKBB Size 40mm Chính Hãng Giá Tốt Nhất,3.370.000₫,Bentley,https://wscdn.vn/upload/original-image/uploads/images/BL1869-10MKBB-1-1661419079966.jpg,,Kính Sapphire,40mm
Casio - Nam MTP-VD300GL-1EUDF Size 45mm Chính Hãng Giá Tốt Nhất,1.430.000₫,Casio,https://wscdn.vn/upload/original-image/uploads/images/MTP-VD300GL-1EUDF-1681897296496.jpg,,Kính Khoáng,45mm
Orient - Nam FAC00007W0 Size 40.5mm Chính Hãng Giá Tốt Nhất,6.800.000₫,Orient,https://wscdn.vn/upload/original-image/FAC00007W0.jpg,,Kính Khoáng,40.5mm
Tissot - Nam T086.407.11.031.00 Size 41mm Chính Hãng Giá Tốt Nhất,9.600.000₫,Tissot,https://wscdn.vn/upload/original-image/T086-1026825857-1122282400.jpg,,Kính Sapphire,41mm
Citizen - Nam BE9182-57A Size 42mm Chính Hãng Giá Tốt Nhất,2.850.000₫,Citizen,https://wscdn.vn/upload/original-image/BE9182-57A.jpg,,Kính Khoáng,42mm
Citizen - Nam NJ0080-50E Size 42.3mm Chính Hãng Giá Tốt Nhất,7.260.000₫,Citizen,https://wscdn.vn/upload/original-image/NJ0080-50E.jpg,,Kính Sapphire,42.3mm
Orient - Nam RA-AS0102S00C Size 41.5mm Chính Hãng Giá Tốt Nhất,9.700.000₫,Orient,https://wscdn.vn/upload/original-image/uploads/images/RA-AS0102S00C-1.jpg,,Kính Khoáng,41.5mm
Casio - Nam B650WC-5ADF Size 43.1 × 41.2 mm Chính Hãng Giá Tốt Nhất,970.000₫,Casio,https://wscdn.vn/upload/original-image/uploads/images/B650WC-5ADF-1681871766855.jpg,,Kính Nhựa,43.1 × 41.2 mm
Casio - Nam MTP-VT01B-7BUDF Size 40mm Chính Hãng Giá Tốt Nhất,1.330.000₫,Casio,https://wscdn.vn/upload/original-image/MTP-VT01B-7BUDF-542075390-1397861273.jpg,,Kính Khoáng,40mm
Citizen - Nam BF2011-51A Size 41mm Chính Hãng Giá Tốt Nhất,2.880.000₫,Citizen,https://wscdn.vn/upload/original-image/uploads/images/dong-ho-citizen-bf2011-51a_1-ims.jpg,,Kính Khoáng,41mm
Citizen - Nam BF2011-51L Size 41mm Chính Hãng Giá Tốt Nhất,2.680.000₫,Citizen,https://wscdn.vn/upload/original-image/BF2011-51L.jpg,,Kính Khoáng,41mm
Orient - Nam RA-AK0008S00C Size 42.5mm Chính Hãng Giá Tốt Nhất,10.460.000₫,Orient,https://wscdn.vn/upload/original-image/uploads/images/RA-AK0008S10B-2-1636965014910.jpg,,Kính Sapphire,42.5mm
SRWatch - Nam SG99993.4603GLA Size 41mm Chính Hãng Giá Tốt Nhất,8.950.000₫,SRWatch,https://wscdn.vn/upload/original-image/uploads/images/SG99993-2-1661480876829.jpg,https://wscdn.vn/upload/original-image/SG99993-670840523-1255740490.jpg,Kính Sapphire,41mm
Casio - Nam MTP-V004D-1BUDF Size 41.5mm Chính Hãng Giá Tốt Nhất,770.000₫,Casio,https://wscdn.vn/upload/original-image/MTP-V004D-1BUDF.jpg,,Kính Khoáng,41.5mm
Citizen - Nam NH8353-18A Size 40mm Chính Hãng Giá Tốt Nhất,4.330.000₫,Citizen,https://wscdn.vn/upload/original-image/NH8353-18A.jpg,,Kính Khoáng,40mm
Casio - Nam EFS-S570DC-1AUDF Size 44mm Chính Hãng Giá Tốt Nhất,6.470.000₫,Casio,https://wscdn.vn/upload/original-image/uploads/images/EFS-S570DC-1AUDF-1681870019839.jpg,,Kính Sapphire,44mm
Casio - Nam GM-5600-1DR Size 49.6 × 43.2 mm Chính Hãng Giá Tốt Nhất,4.080.000₫,Casio,https://wscdn.vn/upload/original-image/uploads/images/GM-5600-1DR-1681876279752.jpg,,Kính Khoáng,49.6 × 43.2 mm
Casio - Nam GA-2100CA-8ADR Size 45.4mm Chính Hãng Giá Tốt Nhất,2.930.000₫,Casio,https://wscdn.vn/upload/original-image/GA-2100CA-8ADR.jpg,https://wscdn.vn/upload/image/GA-2100CA-8ADR-1797917590-164309963.jpg,Kính Khoáng,45.4mm
Olym Pianus - Nam OP990-45ADGR-GL-D Size 42mm Chính Hãng Giá Tốt Nhất,7.040.000₫,Olym Pianus,https://wscdn.vn/upload/original-image/uploads/images/OP990-45ADGR-GL-D-1-1658391349523.jpg,https://wscdn.vn/upload/original-image/OP990-45ADGR-GL-D.jpg,Kính Sapphire,42mm
